keyword,name,averSalary,number
python,广东省,15249,171
python,浙江省,13786,55
python,四川省,13025,59
python,上海市,16410,103
python,江苏省,14006,104
python,陕西省,12793,63
python,河南省,9888,27
python,贵州省,6500,3
python,天津市,12093,16
python,福建省,11413,23
python,吉林省,10500,2
python,湖北省,12858,39
python,山西省,10250,2
python,河北省,9812,8
python,甘肃省,11500,3
python,山东省,12000,53
python,辽宁省,12888,27
python,黑龙江省,9785,7
python,湖南省,14972,18
python,江西省,8000,1
python,广西壮族自治区,19000,1
python,安徽省,13227,11
python,内蒙古自治区,8000,1
python,重庆市,8990,105
python,北京市,16098,134
python,广东省,15249,171
python,浙江省,13786,55
python,四川省,13025,59
python,上海市,16410,103
python,江苏省,14006,104
python,陕西省,12793,63
python,河南省,9888,27
python,贵州省,6500,3
python,天津市,12093,16
python,福建省,11413,23
python,吉林省,10500,2
python,湖北省,12858,39
python,山西省,10250,2
python,河北省,9444,9
python,甘肃省,11500,3
python,山东省,12000,53
python,辽宁省,12888,27
python,黑龙江省,9785,7
python,湖南省,14972,18
python,江西省,8000,1
python,广西壮族自治区,19000,1
python,安徽省,13227,11
python,内蒙古自治区,8000,1
python,重庆市,8990,105
python,北京市,16098,134
python,广东省,15249,171
python,浙江省,13786,55
python,四川省,13025,59
python,上海市,16410,103
python,江苏省,13953,105
python,陕西省,12793,63
python,河南省,9888,27
python,贵州省,6500,3
python,天津市,12093,16
python,福建省,11413,23
python,吉林省,10500,2
python,湖北省,12858,39
python,山西省,10250,2
python,河北省,9444,9
python,甘肃省,11500,3
python,山东省,12000,53
python,辽宁省,12888,27
python,黑龙江省,9785,7
python,湖南省,14972,18
python,江西省,8000,1
python,广西壮族自治区,19000,1
python,安徽省,13227,11
python,内蒙古自治区,8000,1
python,重庆市,8990,105
python,北京市,16098,134
python,广东省,15249,171
python,浙江省,13786,55
python,四川省,13025,59
python,上海市,16410,103
python,江苏省,13953,105
python,陕西省,12793,63
python,河南省,9888,27
python,贵州省,6500,3
python,天津市,12093,16
python,福建省,11413,23
python,吉林省,10500,2
python,湖北省,12887,40
python,山西省,10250,2
python,河北省,9444,9
python,甘肃省,11500,3
python,山东省,12000,53
python,辽宁省,12888,27
python,黑龙江省,9785,7
python,湖南省,14972,18
python,江西省,8000,1
python,广西壮族自治区,19000,1
python,安徽省,13227,11
python,内蒙古自治区,8000,1
python,重庆市,8990,105
python,北京市,16098,134
python,广东省,15249,171
python,浙江省,13786,55
python,四川省,13025,59
python,上海市,16410,103
python,江苏省,13953,105
python,陕西省,12793,63
python,河南省,9888,27
python,贵州省,6500,4
python,天津市,12093,16
python,福建省,11413,23
python,吉林省,10500,2
python,湖北省,12887,40
python,山西省,10250,2
python,河北省,9444,9
python,甘肃省,11500,3
python,山东省,12000,53
python,辽宁省,12888,27
python,黑龙江省,9785,7
python,湖南省,14972,18
python,江西省,8000,1
python,广西壮族自治区,19000,1
python,安徽省,13227,11
python,内蒙古自治区,8000,1
python,重庆市,8990,105
python,北京市,16098,134
python,广东省,15249,171
python,浙江省,13786,55
python,四川省,13025,59
python,上海市,16410,103
python,江苏省,13953,105
python,陕西省,12793,63
python,河南省,9888,27
python,贵州省,6500,4
python,天津市,12093,16
python,福建省,11413,23
python,吉林省,9166,3
python,湖北省,12887,40
python,山西省,10250,2
python,河北省,9444,9
python,甘肃省,11500,3
python,山东省,12000,53
python,辽宁省,12888,27
python,黑龙江省,9785,7
python,湖南省,14972,18
python,江西省,8000,1
python,广西壮族自治区,19000,1
python,安徽省,13227,11
python,内蒙古自治区,8000,1
python,重庆市,8990,105
python,北京市,16098,134
python,广东省,15249,171
python,浙江省,13786,55
python,四川省,13025,59
python,上海市,16410,103
python,江苏省,13953,105
python,陕西省,12793,63
python,河南省,9888,27
python,贵州省,6500,4
python,天津市,12093,16
python,福建省,11413,23
python,吉林省,9166,3
python,湖北省,12914,41
python,山西省,10250,2
python,河北省,9444,9
python,甘肃省,11500,3
python,山东省,12000,53
python,辽宁省,12888,27
python,黑龙江省,9785,7
python,湖南省,14972,18
python,江西省,8000,1
python,广西壮族自治区,19000,1
python,安徽省,13227,11
python,内蒙古自治区,8000,1
python,重庆市,8990,105
python,北京市,16098,134
python,广东省,15249,171
python,浙江省,13786,55
python,四川省,13025,59
python,上海市,16410,103
python,江苏省,13953,105
python,陕西省,12687,64
python,河南省,9888,27
python,贵州省,6500,4
python,天津市,12093,16
python,福建省,11413,23
python,吉林省,9166,3
python,湖北省,12914,41
python,山西省,10250,2
python,河北省,9444,9
python,甘肃省,11500,3
python,山东省,12000,53
python,辽宁省,12888,27
python,黑龙江省,9785,7
python,湖南省,14972,18
python,江西省,8000,1
python,广西壮族自治区,19000,1
python,安徽省,13227,11
python,内蒙古自治区,8000,1
python,重庆市,8990,105
python,北京市,16098,134
python,广东省,15213,172
python,浙江省,13786,55
python,四川省,13025,59
python,上海市,16410,103
python,江苏省,13953,105
python,陕西省,12687,64
python,河南省,9888,27
python,贵州省,6500,4
python,天津市,12093,16
python,福建省,11413,23
python,吉林省,9166,3
python,湖北省,12914,41
python,山西省,10250,2
python,河北省,9444,9
python,甘肃省,11500,3
python,山东省,12000,53
python,辽宁省,12888,27
python,黑龙江省,9785,7
python,湖南省,14972,18
python,江西省,8000,1
python,广西壮族自治区,19000,1
python,安徽省,13227,11
python,内蒙古自治区,8000,1
python,重庆市,8990,105
python,北京市,16098,134
python,广东省,15213,172
python,浙江省,13786,55
python,四川省,13025,59
python,上海市,16410,103
python,江苏省,13953,105
python,陕西省,12687,64
python,河南省,9888,27
python,贵州省,6500,4
python,天津市,12093,16
python,福建省,11413,23
python,吉林省,9166,3
python,湖北省,12726,42
python,山西省,10250,2
python,河北省,9444,9
python,甘肃省,11500,3
python,山东省,12000,53
python,辽宁省,12888,27
python,黑龙江省,9785,7
python,湖南省,14972,18
python,江西省,8000,1
python,广西壮族自治区,19000,1
python,安徽省,13227,11
python,内蒙古自治区,8000,1
python,重庆市,8990,105
python,北京市,16098,134
python,广东省,15213,172
python,浙江省,13786,55
python,四川省,13025,59
python,上海市,16410,103
python,江苏省,13953,105
python,陕西省,12687,64
python,河南省,9888,27
python,贵州省,6500,4
python,天津市,12093,16
python,福建省,11413,23
python,吉林省,9166,3
python,湖北省,12726,42
python,山西省,10250,2
python,河北省,9150,10
python,甘肃省,11500,3
python,山东省,12000,53
python,辽宁省,12888,27
python,黑龙江省,9785,7
python,湖南省,14972,18
python,江西省,8000,1
python,广西壮族自治区,19000,1
python,安徽省,13227,11
python,内蒙古自治区,8000,1
python,重庆市,8990,105
python,北京市,16098,134
python,广东省,15213,172
python,浙江省,13786,55
python,四川省,13025,59
python,上海市,16410,103
python,江苏省,13953,105
python,陕西省,12687,64
python,河南省,9767,28
python,贵州省,6500,4
python,天津市,12093,16
python,福建省,11413,23
python,吉林省,9166,3
python,湖北省,12726,42
python,山西省,10250,2
python,河北省,9150,10
python,甘肃省,11500,3
python,山东省,12000,53
python,辽宁省,12888,27
python,黑龙江省,9785,7
python,湖南省,14972,18
python,江西省,8000,1
python,广西壮族自治区,19000,1
python,安徽省,13227,11
python,内蒙古自治区,8000,1
python,重庆市,8990,105
python,北京市,16098,134
python,广东省,15213,172
python,浙江省,13786,55
python,四川省,13025,59
python,上海市,16410,103
python,江苏省,13953,105
python,陕西省,12687,64
python,河南省,9767,28
python,贵州省,6500,4
python,天津市,12093,16
python,福建省,11413,23
python,吉林省,9166,3
python,湖北省,12744,43
python,山西省,10250,2
python,河北省,9150,10
python,甘肃省,11500,3
python,山东省,12000,53
python,辽宁省,12888,27
python,黑龙江省,9785,7
python,湖南省,14972,18
python,江西省,8000,1
python,广西壮族自治区,19000,1
python,安徽省,13227,11
python,内蒙古自治区,8000,1
python,重庆市,8990,105
python,北京市,16098,134
python,广东省,15213,172
python,浙江省,13786,55
python,四川省,13025,59
python,上海市,16410,103
python,江苏省,13953,105
python,陕西省,12687,64
python,河南省,9767,28
python,贵州省,6500,4
python,天津市,12093,16
python,福建省,11413,23
python,吉林省,9166,3
python,湖北省,12744,43
python,山西省,10250,2
python,河北省,9150,10
python,甘肃省,11500,3
python,山东省,11888,54
python,辽宁省,12888,27
python,黑龙江省,9785,7
python,湖南省,14972,18
python,江西省,8000,1
python,广西壮族自治区,19000,1
python,安徽省,13227,11
python,内蒙古自治区,8000,1
python,重庆市,8990,105
python,北京市,16098,134
python,广东省,15213,172
python,浙江省,13786,55
python,四川省,13025,59
python,上海市,16410,103
python,江苏省,13892,106
python,陕西省,12687,64
python,河南省,9767,28
python,贵州省,6500,4
python,天津市,12093,16
python,福建省,11413,23
python,吉林省,9166,3
python,湖北省,12744,43
python,山西省,10250,2
python,河北省,9150,10
python,甘肃省,11500,3
python,山东省,11888,54
python,辽宁省,12888,27
python,黑龙江省,9785,7
python,湖南省,14972,18
python,江西省,8000,1
python,广西壮族自治区,19000,1
python,安徽省,13227,11
python,内蒙古自治区,8000,1
python,重庆市,8990,105
python,北京市,16098,134
python,广东省,15213,172
python,浙江省,13786,55
python,四川省,13025,59
python,上海市,16410,103
python,江苏省,13892,106
python,陕西省,12687,64
python,河南省,9767,28
python,贵州省,6500,4
python,天津市,12093,16
python,福建省,11413,23
python,吉林省,9166,3
python,湖北省,12727,44
python,山西省,10250,2
python,河北省,9150,10
python,甘肃省,11500,3
python,山东省,11888,54
python,辽宁省,12888,27
python,黑龙江省,9785,7
python,湖南省,14972,18
python,江西省,8000,1
python,广西壮族自治区,19000,1
python,安徽省,13227,11
python,内蒙古自治区,8000,1
python,重庆市,8990,105
python,北京市,16098,134
python,广东省,15213,172
python,浙江省,13786,55
python,四川省,13025,59
python,上海市,16410,103
python,江苏省,13892,106
python,陕西省,12687,64
python,河南省,9767,28
python,贵州省,6500,4
python,天津市,11676,17
python,福建省,11413,23
python,吉林省,9166,3
python,湖北省,12727,44
python,山西省,10250,2
python,河北省,9150,10
python,甘肃省,11500,3
python,山东省,11888,54
python,辽宁省,12888,27
python,黑龙江省,9785,7
python,湖南省,14972,18
python,江西省,8000,1
python,广西壮族自治区,19000,1
python,安徽省,13227,11
python,内蒙古自治区,8000,1
python,重庆市,8990,105
python,北京市,16098,134
python,广东省,15213,172
python,浙江省,13786,55
python,四川省,13025,59
python,上海市,16362,104
python,江苏省,13892,106
python,陕西省,12687,64
python,河南省,9767,28
python,贵州省,6500,4
python,天津市,11676,17
python,福建省,11413,23
python,吉林省,9166,3
python,湖北省,12727,44
python,山西省,10250,2
python,河北省,9150,10
python,甘肃省,11500,3
python,山东省,11888,54
python,辽宁省,12888,27
python,黑龙江省,9785,7
python,湖南省,14972,18
python,江西省,8000,1
python,广西壮族自治区,19000,1
python,安徽省,13227,11
python,内蒙古自治区,8000,1
python,重庆市,8990,105
python,北京市,16098,134
python,广东省,15213,172
python,浙江省,13709,56
python,四川省,13025,59
python,上海市,16362,104
python,江苏省,13892,106
python,陕西省,12687,64
python,河南省,9767,28
python,贵州省,6500,4
python,天津市,11676,17
python,福建省,11413,23
python,吉林省,9166,3
python,湖北省,12727,44
python,山西省,10250,2
python,河北省,9150,10
python,甘肃省,11500,3
python,山东省,11888,54
python,辽宁省,12888,27
python,黑龙江省,9785,7
python,湖南省,14972,18
python,江西省,8000,1
python,广西壮族自治区,19000,1
python,安徽省,13227,11
python,内蒙古自治区,8000,1
python,重庆市,8990,105
python,北京市,16098,134
python,广东省,15213,172
python,浙江省,13709,56
python,四川省,13025,59
python,上海市,16362,104
python,江苏省,13892,106
python,陕西省,12687,64
python,河南省,9767,28
python,贵州省,6500,4
python,天津市,11277,18
python,福建省,11413,23
python,吉林省,9166,3
python,湖北省,12727,44
python,山西省,10250,2
python,河北省,9150,10
python,甘肃省,11500,3
python,山东省,11888,54
python,辽宁省,12888,27
python,黑龙江省,9785,7
python,湖南省,14972,18
python,江西省,8000,1
python,广西壮族自治区,19000,1
python,安徽省,13227,11
python,内蒙古自治区,8000,1
python,重庆市,8962,106
python,北京市,16098,134
python,广东省,15213,172
python,浙江省,13709,56
python,四川省,13025,59
python,上海市,16362,104
python,江苏省,13892,106
python,陕西省,12687,64
python,河南省,9767,28
python,贵州省,6500,4
python,天津市,11277,18
python,福建省,11413,23
python,吉林省,9166,3
python,湖北省,12727,44
python,山西省,10250,2
python,河北省,9150,10
python,甘肃省,11500,3
python,山东省,11888,54
python,辽宁省,12888,27
python,黑龙江省,9785,7
python,湖南省,14972,18
python,江西省,8000,1
python,广西壮族自治区,19000,1
python,安徽省,13227,11
python,内蒙古自治区,8000,1
python,重庆市,8962,106
python,北京市,16098,134
python,广东省,15213,172
python,浙江省,13709,56
python,四川省,13025,59
python,上海市,16362,104
python,江苏省,13892,106
python,陕西省,12687,64
python,河南省,9706,29
python,贵州省,6500,4
python,天津市,11277,18
python,福建省,11413,23
python,吉林省,9166,3
python,湖北省,12727,44
python,山西省,10250,2
python,河北省,9150,10
python,甘肃省,11500,3
python,山东省,11888,54
python,辽宁省,12888,27
python,黑龙江省,9785,7
python,湖南省,14972,18
python,江西省,8000,1
python,广西壮族自治区,19000,1
python,安徽省,13227,11
python,内蒙古自治区,8000,1
python,重庆市,8962,106
python,北京市,16098,134
python,广东省,15206,173
python,浙江省,13709,56
python,四川省,13025,59
python,上海市,16362,104
python,江苏省,13892,106
python,陕西省,12687,64
python,河南省,9706,29
python,贵州省,6500,4
python,天津市,11277,18
python,福建省,11413,23
python,吉林省,9166,3
python,湖北省,12727,44
python,山西省,10250,2
python,河北省,9150,10
python,甘肃省,11500,3
python,山东省,11888,54
python,辽宁省,12888,27
python,黑龙江省,9785,7
python,湖南省,14972,18
python,江西省,8000,1
python,广西壮族自治区,19000,1
python,安徽省,13227,11
python,内蒙古自治区,8000,1
python,重庆市,8962,106
python,北京市,16098,134
python,广东省,15206,173
python,浙江省,13709,56
python,四川省,13025,59
python,上海市,16362,104
python,江苏省,13892,106
python,陕西省,12687,64
python,河南省,9706,29
python,贵州省,6500,4
python,天津市,11277,18
python,福建省,11413,23
python,吉林省,9166,3
python,湖北省,12727,44
python,山西省,10250,2
python,河北省,9150,10
python,甘肃省,11500,3
python,山东省,11888,54
python,辽宁省,12888,27
python,黑龙江省,9785,7
python,湖南省,14972,18
python,江西省,7500,2
python,广西壮族自治区,19000,1
python,安徽省,13227,11
python,内蒙古自治区,8000,1
python,重庆市,8962,106
python,北京市,16098,134
python,广东省,15206,173
python,浙江省,13709,56
python,四川省,13025,59
python,上海市,16362,104
python,江苏省,13892,106
python,陕西省,12687,64
python,河南省,9706,29
python,贵州省,6500,4
python,天津市,11277,18
python,福建省,11413,23
python,吉林省,9166,3
python,湖北省,12633,45
python,山西省,10250,2
python,河北省,9150,10
python,甘肃省,11500,3
python,山东省,11888,54
python,辽宁省,12888,27
python,黑龙江省,9785,7
python,湖南省,14972,18
python,江西省,7500,2
python,广西壮族自治区,19000,1
python,安徽省,13227,11
python,内蒙古自治区,8000,1
python,重庆市,8962,106
python,北京市,16098,134
python,广东省,15206,173
python,浙江省,13709,56
python,四川省,13025,59
python,上海市,16362,104
python,江苏省,13892,106
python,陕西省,12687,64
python,河南省,9706,29
python,贵州省,6500,4
python,天津市,11277,18
python,福建省,11413,23
python,吉林省,9166,3
python,湖北省,12633,45
python,山西省,10250,2
python,河北省,9150,10
python,甘肃省,11500,3
python,山东省,11890,55
python,辽宁省,12888,27
python,黑龙江省,9785,7
python,湖南省,14972,18
python,江西省,7500,2
python,广西壮族自治区,19000,1
python,安徽省,13227,11
python,内蒙古自治区,8000,1
python,重庆市,8962,106
python,北京市,16098,134
python,广东省,15206,173
python,浙江省,13709,56
python,四川省,13025,59
python,上海市,16362,104
python,江苏省,13892,106
python,陕西省,12687,64
python,河南省,9533,30
python,贵州省,6500,4
python,天津市,11277,18
python,福建省,11413,23
python,吉林省,9166,3
python,湖北省,12633,45
python,山西省,10250,2
python,河北省,9150,10
python,甘肃省,11500,3
python,山东省,11890,55
python,辽宁省,12888,27
python,黑龙江省,9785,7
python,湖南省,14972,18
python,江西省,7500,2
python,广西壮族自治区,19000,1
python,安徽省,13227,11
python,内蒙古自治区,8000,1
python,重庆市,8962,106
python,北京市,16098,134
python,广东省,15206,173
python,浙江省,13709,56
python,四川省,13025,59
python,上海市,16362,104
python,江苏省,13892,106
python,陕西省,12687,64
python,河南省,9533,30
python,贵州省,6500,4
python,天津市,11277,18
python,福建省,11413,23
python,吉林省,9166,3
python,湖北省,12633,45
python,山西省,10250,2
python,河北省,9150,10
python,甘肃省,11125,4
python,山东省,11890,55
python,辽宁省,12888,27
python,黑龙江省,9785,7
python,湖南省,14972,18
python,江西省,7500,2
python,广西壮族自治区,19000,1
python,安徽省,13227,11
python,内蒙古自治区,8000,1
python,重庆市,8962,106
python,北京市,16098,134
python,广东省,15206,173
python,浙江省,13709,56
python,四川省,13025,59
python,上海市,16362,104
python,江苏省,13892,106
python,陕西省,12687,64
python,河南省,9533,30
python,贵州省,6400,5
python,天津市,11277,18
python,福建省,11413,23
python,吉林省,9166,3
python,湖北省,12633,45
python,山西省,10250,2
python,河北省,9150,10
python,甘肃省,11125,4
python,山东省,11890,55
python,辽宁省,12888,27
python,黑龙江省,9785,7
python,湖南省,14972,18
python,江西省,7500,2
python,广西壮族自治区,19000,1
python,安徽省,13227,11
python,内蒙古自治区,8000,1
python,重庆市,8962,106
python,北京市,16098,134
python,广东省,15206,173
python,浙江省,13709,56
python,四川省,13025,59
python,上海市,16362,104
python,江苏省,13892,106
python,陕西省,12687,64
python,河南省,9533,30
python,贵州省,6400,5
python,天津市,11277,18
python,福建省,11413,23
python,吉林省,9166,3
python,湖北省,12684,46
python,山西省,10250,2
python,河北省,9150,10
python,甘肃省,11125,4
python,山东省,11890,55
python,辽宁省,12888,27
python,黑龙江省,9785,7
python,湖南省,14972,18
python,江西省,7500,2
python,广西壮族自治区,19000,1
python,安徽省,13227,11
python,内蒙古自治区,8000,1
python,重庆市,8962,106
python,北京市,16098,134
python,广东省,15206,173
python,浙江省,13709,56
python,四川省,13000,60
python,上海市,16362,104
python,江苏省,13892,106
python,陕西省,12687,64
python,河南省,9533,30
python,贵州省,6400,5
python,天津市,11277,18
python,福建省,11413,23
python,吉林省,9166,3
python,湖北省,12684,46
python,山西省,10250,2
python,河北省,9150,10
python,甘肃省,11125,4
python,山东省,11890,55
python,辽宁省,12888,27
python,黑龙江省,9785,7
python,湖南省,14972,18
python,江西省,7500,2
python,广西壮族自治区,19000,1
python,安徽省,13227,11
python,内蒙古自治区,8000,1
python,重庆市,8962,106
python,北京市,16098,134
python,广东省,15206,173
python,浙江省,13709,56
python,四川省,13000,60
python,上海市,16362,104
python,江苏省,13892,106
python,陕西省,12687,64
python,河南省,9533,30
python,贵州省,6400,5
python,天津市,11277,18
python,福建省,11413,23
python,吉林省,9166,3
python,湖北省,12684,46
python,山西省,10250,2
python,河北省,9150,10
python,甘肃省,11125,4
python,山东省,11890,55
python,辽宁省,12660,28
python,黑龙江省,9785,7
python,湖南省,14972,18
python,江西省,7500,2
python,广西壮族自治区,19000,1
python,安徽省,13227,11
python,内蒙古自治区,8000,1
python,重庆市,8962,106
python,北京市,16098,134
python,广东省,15206,173
python,浙江省,13709,56
python,四川省,13000,60
python,上海市,16362,104
python,江苏省,13892,106
python,陕西省,12687,64
python,河南省,9532,31
python,贵州省,6400,5
python,天津市,11277,18
python,福建省,11413,23
python,吉林省,9166,3
python,湖北省,12684,46
python,山西省,10250,2
python,河北省,9150,10
python,甘肃省,11125,4
python,山东省,11890,55
python,辽宁省,12660,28
python,黑龙江省,9785,7
python,湖南省,14972,18
python,江西省,7500,2
python,广西壮族自治区,19000,1
python,安徽省,13227,11
python,内蒙古自治区,8000,1
python,重庆市,8962,106
python,北京市,16098,134
python,广东省,15206,173
python,浙江省,13709,56
python,四川省,13000,60
python,上海市,16362,104
python,江苏省,13892,106
python,陕西省,12687,64
python,河南省,9532,31
python,贵州省,6400,5
python,天津市,11277,18
python,福建省,11413,23
python,吉林省,9166,3
python,湖北省,12684,46
python,山西省,8833,3
python,河北省,9150,10
python,甘肃省,11125,4
python,山东省,11890,55
python,辽宁省,12660,28
python,黑龙江省,9785,7
python,湖南省,14972,18
python,江西省,7500,2
python,广西壮族自治区,19000,1
python,安徽省,13227,11
python,内蒙古自治区,8000,1
python,重庆市,8962,106
python,北京市,16098,134
python,广东省,15206,173
python,浙江省,13709,56
python,四川省,13000,60
python,上海市,16362,104
python,江苏省,13892,106
python,陕西省,12687,64
python,河南省,9532,31
python,贵州省,6400,5
python,天津市,10921,19
python,福建省,11413,23
python,吉林省,9166,3
python,湖北省,12684,46
python,山西省,8833,3
python,河北省,9150,10
python,甘肃省,11125,4
python,山东省,11890,55
python,辽宁省,12660,28
python,黑龙江省,9785,7
python,湖南省,14972,18
python,江西省,7500,2
python,广西壮族自治区,19000,1
python,安徽省,13227,11
python,内蒙古自治区,8000,1
python,重庆市,8962,106
python,北京市,16098,134
python,广东省,15206,173
python,浙江省,13709,56
python,四川省,13000,60
python,上海市,16362,104
python,江苏省,13892,106
python,陕西省,12687,64
python,河南省,9532,31
python,贵州省,6400,5
python,天津市,10921,19
python,福建省,11413,23
python,吉林省,9166,3
python,湖北省,12648,47
python,山西省,8833,3
python,河北省,9150,10
python,甘肃省,11125,4
python,山东省,11890,55
python,辽宁省,12660,28
python,黑龙江省,9785,7
python,湖南省,14972,18
python,江西省,7500,2
python,广西壮族自治区,19000,1
python,安徽省,13227,11
python,内蒙古自治区,8000,1
python,重庆市,8962,106
python,北京市,16098,134
python,广东省,15206,173
python,浙江省,13709,56
python,四川省,13000,60
python,上海市,16362,104
python,江苏省,13892,106
python,陕西省,12687,64
python,河南省,9532,31
python,贵州省,6400,5
python,天津市,10921,19
python,福建省,11413,23
python,吉林省,9166,3
python,湖北省,12648,47
python,山西省,8833,3
python,河北省,9150,10
python,甘肃省,11125,4
python,山东省,11803,56
python,辽宁省,12660,28
python,黑龙江省,9785,7
python,湖南省,14972,18
python,江西省,7500,2
python,广西壮族自治区,19000,1
python,安徽省,13227,11
python,内蒙古自治区,8000,1
python,重庆市,8962,106
python,北京市,16098,134
python,广东省,15206,173
python,浙江省,13709,56
python,四川省,13000,60
python,上海市,16362,104
python,江苏省,13892,106
python,陕西省,12687,64
python,河南省,9532,31
python,贵州省,6400,5
python,天津市,10921,19
python,福建省,11413,23
python,吉林省,9166,3
python,湖北省,12648,47
python,山西省,8833,3
python,河北省,9150,10
python,甘肃省,11125,4
python,山东省,11885,57
python,辽宁省,12660,28
python,黑龙江省,9785,7
python,湖南省,14972,18
python,江西省,7500,2
python,广西壮族自治区,19000,1
python,安徽省,13227,11
python,内蒙古自治区,8000,1
python,重庆市,8962,106
python,北京市,16101,135
python,广东省,15206,173
python,浙江省,13709,56
python,四川省,13000,60
python,上海市,16362,104
python,江苏省,13892,106
python,陕西省,12687,64
python,河南省,9532,31
python,贵州省,6400,5
python,天津市,10921,19
python,福建省,11413,23
python,吉林省,9166,3
python,湖北省,12648,47
python,山西省,8833,3
python,河北省,9150,10
python,甘肃省,11125,4
python,山东省,11885,57
python,辽宁省,12660,28
python,黑龙江省,9785,7
python,湖南省,14972,18
python,江西省,7500,2
python,广西壮族自治区,19000,1
python,安徽省,13227,11
python,内蒙古自治区,8000,1
python,重庆市,8962,106
python,北京市,16101,135
python,广东省,15206,173
python,浙江省,13709,56
python,四川省,13000,60
python,上海市,16362,104
python,江苏省,13892,106
python,陕西省,12687,64
python,河南省,9532,31
python,贵州省,6400,5
python,天津市,10921,19
python,福建省,11413,23
python,吉林省,9166,3
python,湖北省,12677,48
python,山西省,8833,3
python,河北省,9150,10
python,甘肃省,11125,4
python,山东省,11885,57
python,辽宁省,12660,28
python,黑龙江省,9785,7
python,湖南省,14972,18
python,江西省,7500,2
python,广西壮族自治区,19000,1
python,安徽省,13227,11
python,内蒙古自治区,8000,1
python,重庆市,8962,106
python,北京市,16101,135
python,广东省,15206,173
python,浙江省,13709,56
python,四川省,13000,60
python,上海市,16362,104
python,江苏省,13892,106
python,陕西省,12687,64
python,河南省,9406,32
python,贵州省,6400,5
python,天津市,10921,19
python,福建省,11413,23
python,吉林省,9166,3
python,湖北省,12677,48
python,山西省,8833,3
python,河北省,9150,10
python,甘肃省,11125,4
python,山东省,11885,57
python,辽宁省,12660,28
python,黑龙江省,9785,7
python,湖南省,14972,18
python,江西省,7500,2
python,广西壮族自治区,19000,1
python,安徽省,13227,11
python,内蒙古自治区,8000,1
python,重庆市,8962,106
python,北京市,16101,135
python,广东省,15161,174
python,浙江省,13709,56
python,四川省,13000,60
python,上海市,16362,104
python,江苏省,13892,106
python,陕西省,12687,64
python,河南省,9406,32
python,贵州省,6400,5
python,天津市,10921,19
python,福建省,11413,23
python,吉林省,9166,3
python,湖北省,12677,48
python,山西省,8833,3
python,河北省,9150,10
python,甘肃省,11125,4
python,山东省,11885,57
python,辽宁省,12660,28
python,黑龙江省,9785,7
python,湖南省,14972,18
python,江西省,7500,2
python,广西壮族自治区,19000,1
python,安徽省,13227,11
python,内蒙古自治区,8000,1
python,重庆市,8962,106
python,北京市,16101,135
python,广东省,15161,174
python,浙江省,13709,56
python,四川省,13000,60
python,上海市,16362,104
python,江苏省,13892,106
python,陕西省,12687,64
python,河南省,9406,32
python,贵州省,6400,5
python,天津市,10921,19
python,福建省,11413,23
python,吉林省,9166,3
python,湖北省,12677,48
python,山西省,8833,3
python,河北省,9150,10
python,甘肃省,11125,4
python,山东省,11885,57
python,辽宁省,12660,28
python,黑龙江省,9785,7
python,湖南省,14972,18
python,江西省,7500,2
python,广西壮族自治区,12500,2
python,安徽省,13227,11
python,内蒙古自治区,8000,1
python,重庆市,8962,106
python,北京市,16101,135
python,广东省,15161,174
python,浙江省,13709,56
python,四川省,13000,60
python,上海市,16362,104
python,江苏省,13805,107
python,陕西省,12687,64
python,河南省,9406,32
python,贵州省,6400,5
python,天津市,10921,19
python,福建省,11413,23
python,吉林省,9166,3
python,湖北省,12677,48
python,山西省,8833,3
python,河北省,9150,10
python,甘肃省,11125,4
python,山东省,11885,57
python,辽宁省,12660,28
python,黑龙江省,9785,7
python,湖南省,14972,18
python,江西省,7500,2
python,广西壮族自治区,12500,2
python,安徽省,13227,11
python,内蒙古自治区,8000,1
python,重庆市,8962,106
python,北京市,16101,135
python,广东省,15161,174
python,浙江省,13709,56
python,四川省,13000,60
python,上海市,16362,104
python,江苏省,13805,107
python,陕西省,12687,64
python,河南省,9621,33
python,贵州省,6400,5
python,天津市,10921,19
python,福建省,11413,23
python,吉林省,9166,3
python,湖北省,12677,48
python,山西省,8833,3
python,河北省,9150,10
python,甘肃省,11125,4
python,山东省,11885,57
python,辽宁省,12660,28
python,黑龙江省,9785,7
python,湖南省,14972,18
python,江西省,7500,2
python,广西壮族自治区,12500,2
python,安徽省,13227,11
python,内蒙古自治区,8000,1
python,重庆市,8962,106
python,北京市,16101,135
python,广东省,15161,174
python,浙江省,13709,56
python,四川省,13000,60
python,上海市,16362,104
python,江苏省,13805,107
python,陕西省,12687,64
python,河南省,9544,34
python,贵州省,6400,5
python,天津市,10921,19
python,福建省,11413,23
python,吉林省,9166,3
python,湖北省,12677,48
python,山西省,8833,3
python,河北省,9150,10
python,甘肃省,11125,4
python,山东省,11885,57
python,辽宁省,12660,28
python,黑龙江省,9785,7
python,湖南省,14972,18
python,江西省,7500,2
python,广西壮族自治区,12500,2
python,安徽省,13227,11
python,内蒙古自治区,8000,1
python,重庆市,8962,106
python,北京市,16101,135
python,广东省,15161,174
python,浙江省,13709,56
python,四川省,13000,60
python,上海市,16362,104
python,江苏省,13805,107
python,陕西省,12687,64
python,河南省,9544,34
python,贵州省,6400,5
python,天津市,10921,19
python,福建省,11413,23
python,吉林省,9166,3
python,湖北省,12677,48
